file
tst_2022_v1_000_generated.npy,0.19344246024969117,43.72769348930651,166.47749921568146,466.0000991388039,693.459654507165,771.9486663317083,1174.8220024152347,1174.8220024152347,913.5276144803906,915.6405963137227,896.9772407952909,898.3467125249822,854.6394700212519,710.560307489873,710.560307489873,742.5917947534786,742.5917947534786,742.5917947534786,740.2008622576542,754.8190476425474,754.4236044814213,753.9851244446688,752.770603390916,752.3613864093654,751.8919505652542,750.9915435866512,753.1833348293519,753.0287464446668,752.3434146017548,751.2763435537421,753.4917196545039,753.4837443238149,752.8233806179153,751.734023011304,738.4280476982782,737.5352000552347,738.8737224942033,738.8195460269073,588.9318015361814,686.169961509298,636.1673406860106,636.1686309237467,1017.3208479123813,3420.011905797467,3684.653475614584,4907.381170175757,5381.863338262444,5566.556452987731,5614.8777686340145,4667.899424489453,5005.1743696068825,5171.625408767532,5211.225260419859,4811.133342601309,5214.323338031529,5367.589968547733,5419.8445949144525,4529.349826408057,4878.637690250499,5033.549018345658,5089.00754988993,3832.8338220737273,4027.925486125012,4563.456078690357,5061.344103421495,5176.883775450777,592.8475154888454,677.5469413188687,677.5469413188687,675.5485804329853,631.5273952332667,631.5270702178825,697.2836480963058,1525.3889663336477,1644.8275667091732,1701.6007626012401,1760.3054085302626,1982.8478771012778,2201.590865224282,2253.187783278526,2159.8495642957437,2333.322354270701,2372.5792195366266,2382.3972386922433,2123.2304043581003,2281.5081744215563,2329.1826171326634,2349.1508073574696,2057.5507480024744,2203.8832229533114,2272.982061223408,2289.5532437920883,1989.4973587311447,2143.626262944602,2203.7579191561445,2224.3033020916405,45.23505626521301,45.23505626521301
tst_2022_v1_001_generated.npy,0.1944066621524878,80.0873583547551,311.21404480673203,883.1805097902306,1328.4279960008075,1506.9090464310523,2292.346043724755,2292.346043724755,1796.4608476857265,1803.484819293025,1848.249412319315,1855.4836242177912,1687.3365935744816,1435.3945733192597,1435.3945733192597,1485.0755885623857,1485.0755885623857,1485.0755885623857,1469.0603943021104,1513.904285334749,1523.1319130011345,1524.0386746598313,1519.0131581787987,1516.7477522896932,1522.1387970732928,1521.6342095004143,1518.1026386187,1515.0800143573958,1521.2190316055483,1521.602204064117,1508.8836171562755,1505.1523505963657,1511.9671304274614,1513.2535981568053,1467.6468503906867,1469.454035276324,1464.5973326642625,1460.6073176503326,1149.0747475445971,1381.72992195144,1276.9505395646947,1276.9516007300851,1603.9315136144157,6258.352205119783,6705.793418824651,8843.283086477544,9595.23777228266,9851.171933290985,9919.846119134734,8576.282637998458,9061.895608075101,9252.456767795213,9299.836593782482,8772.257466849129,9377.198582991608,9538.989292137026,9609.811461721414,8362.9475568128,8945.863755767175,9160.447259000577,9239.090793463385,6939.607512416509,7152.246705332929,7982.576510484342,8815.878548702698,9017.619677297276,1130.7427078652058,1258.8261681598196,1258.8261681598196,1248.7956051762787,1150.668659158234,1150.6678423666406,1444.9270223036578,3888.7401562103632,4235.221136560029,4442.6687072828445,4755.912954182925,5536.6236046678005,6246.483770209381,6409.871937230922,5853.287347825788,6491.222136962095,6706.30612816264,6759.735393688614,5679.71074954849,6304.330398195808,6573.685117339245,6659.389005128782,5462.455669428935,6041.4740278382305,6367.043686717769,6441.944882938638,5263.787216664749,5778.98874864192,6036.36898992099,6123.010335509524,82.39803095419406,82.39803095419406
tst_2022_v1_002_generated.npy,0.207050802968149,48.77853288243959,185.79256044350325,524.1390870322332,789.713947013476,895.7603530736769,1401.4175330833143,1401.4175330833143,1127.8241165398251,1136.8705697030384,1131.640622766753,1140.4614237062867,1015.0144526223864,899.6566291418839,899.6566291418839,908.9587595033383,908.9587595033383,908.9587595033383,889.9018943386409,930.1618901978188,948.6946210382146,952.2791439606873,950.0884136415917,949.1840201355925,950.285998769442,949.4948775693842,946.4879250552622,945.5668858405738,946.6984745557371,946.0103473724581,927.8787174154469,926.8824784012525,928.1840217240855,927.6972369017592,888.584009977882,888.3549249338031,888.1388403510409,887.0595134319409,691.823733171873,892.0139868816988,834.8259137151096,834.8272553212515,1178.26334044675,3710.0193011130746,3994.2988798553474,5321.182990944081,5808.514870118211,5984.377058744536,6030.455842924658,5090.5931811604405,5424.248616654323,5568.1858457422795,5602.564056164343,5234.575173619761,5639.64273203342,5768.699131526345,5816.994786170213,4946.829003897295,5314.715120214782,5462.278381723977,5515.2570368729575,4153.031054760462,4340.108080230582,4896.154363810261,5416.950715695914,5537.810972277404,679.7605963231471,786.2669306363485,786.2669306363485,784.9687201629248,731.6767704706264,731.6766350182311,902.4947659744283,2254.4119736135526,2444.618548063314,2547.237718340427,2683.365475481162,3075.8277153901518,3440.0138281434824,3522.5125201734445,3282.1453350416714,3587.4905522994936,3673.880998748514,3695.1638823321855,3197.5618666562027,3486.903712998427,3594.491563394726,3632.3912410692465,3083.159778070034,3351.7805868339883,3491.0940204816147,3523.515624547303,2974.758612886489,3231.410653632443,3347.0008954485193,3386.0330818350703,50.73557300026158,50.73557300026158
tst_2022_v1_003_generated.npy,0.19732273086173324,66.75885934098098,239.42280741814324,691.692771563822,1058.8327518748638,1244.2637624453134,1969.291571883106,1969.291571883106,1509.889221662353,1517.6452538489966,1559.769066542698,1567.6438845850605,1406.4287222638045,1194.5837689689572,1194.5837689689572,1228.4078513857285,1228.4078513857285,1228.4078513857285,1212.0794712926245,1254.7112737034897,1267.8431212449784,1270.0803167274448,1265.8802832124256,1264.0091217176866,1268.2975188217742,1267.782616751444,1263.630685858862,1261.1928536671421,1266.0464087480068,1266.240739388137,1250.4678019540756,1247.4855305750714,1252.8819519513665,1253.8187038503906,1210.7214858566813,1212.0072287206297,1208.4100934441626,1205.323901885515,926.3901493086495,1211.3176809637816,1124.8091630507545,1124.8097276125163,1486.7626422880362,4220.886442676988,4517.610050428455,5897.282555934206,6460.411601310236,6683.710995004531,6741.017245291157,5666.310623091796,6080.344249027952,6277.362497955421,6322.792783479197,5802.267993922663,6297.744277263766,6482.600404027071,6543.178928011623,5541.000113016399,5959.043265446451,6141.687032102554,6205.0891234841365,4684.572591475461,4920.622875123756,5539.135352440873,6111.205767869359,6244.399064565522,900.0244522556785,984.983246120331,984.983246120331,976.9315437838618,901.8891680899279,901.888377874749,1197.7664870192482,3156.981915091122,3481.539164330731,3674.242020394218,4019.3322882334505,4708.621284855209,5276.85926977834,5392.300813925251,4810.338299538012,5250.534590176401,5416.304190953191,5468.677335442013,4625.650730134825,4997.705002251919,5276.642843423546,5368.240256992593,4433.285110467483,4842.468538500647,5150.91377727383,5228.105756011108,4306.391562485042,4743.889408087354,4959.228305175595,5031.220538186913,67.23944589840526,67.23944589840526
tst_2022_v1_004_generated.npy,0.18686879036693957,58.852833930521854,238.51561435393302,677.824525497703,1028.6425534796374,1151.2654005805796,1789.772552983952,1789.772552983952,1462.6760661929934,1475.038569321969,1467.4395962531166,1479.477701991716,1311.6324574407117,1178.5397229620035,1178.5397229620035,1183.8319845908497,1183.8319845908497,1183.8319845908497,1154.7262748599228,1212.609193260052,1240.3947361339556,1245.7491629007568,1242.944010640748,1241.7739757856775,1243.2022887890862,1242.180497368421,1237.5674272076974,1236.3594866068906,1237.83764389001,1236.9289720512304,1209.6600811670676,1208.330852294783,1210.0413268173415,1209.3514776428997,1153.0896971642715,1152.676073689726,1152.5491228324001,1151.0997336295097,912.6928686806084,1026.4115084037742,938.2324611097903,938.2345860520917,864.0422830418943,3052.563474260716,3282.0345707431034,4321.774251125781,4734.528043428177,4895.75854313982,4937.523713543858,4153.619725140523,4456.080226955096,4599.735510179126,4632.99273530434,4256.468135316895,4617.7022377293615,4749.417067291538,4793.832130382306,4056.3174170801817,4369.276706274409,4505.709599115787,4553.379771650297,3406.4374672586973,3567.55416173717,4016.465162408057,4441.475099917188,4542.150540013006,900.2599677911242,1176.6342584741114,1176.6342584741114,1178.1420740088577,1083.1675437496049,1083.1672040037586,1045.5857251621126,2568.1141411456656,2804.0116187115373,2929.626590463446,3084.3508638601083,3561.9177861957055,3997.278335578137,4094.1627122201276,3819.3901458388946,4161.840235650548,4254.0724341313235,4277.787902502594,3708.6780328875375,4019.4530798931155,4136.7606057952735,4181.108023127814,3550.736110864192,3839.9108218391398,3994.1190080872484,4031.890252016801,3391.9400965145587,3675.9229398521793,3801.148872543707,3845.6928253270544,59.50386722598756,59.50386722598756
tst_2022_v1_005_generated.npy,0.21416668968862201,45.572207591043735,169.33669975310835,481.4092357846665,737.0015767936356,846.4694707178264,1320.2602173336193,1320.2602173336193,1060.0014484031628,1068.0569269328182,1075.9126910042564,1083.885626076401,960.6207314351739,846.6776758350978,846.6776758350978,859.2222681930926,859.2222681930926,859.2222681930926,841.6070559525899,879.2295151268987,895.1351887392926,898.0534168935529,895.5140622999918,894.4051348382418,896.5270360399466,895.9905604742174,892.5872967924474,891.2466313447468,893.6056894545542,893.3799834439786,876.6413190857478,875.0466633221341,877.7084941459299,877.8592309769364,840.6801927642305,841.1415841007563,839.5218063988325,837.7769428496074,652.3918080217874,825.5864154283702,777.7206012924923,777.7217546886743,1199.103833615793,4100.506323482077,4424.966586038396,5932.465486988883,6487.636433403594,6689.458135989396,6742.17220337112,5663.3537073284,6046.486802047236,6214.2765998641635,6254.202437635589,5830.302371162736,6293.57269740207,6444.416606701499,6499.839354754251,5496.330418121461,5913.045384944647,6083.072779291522,6144.001044892522,4607.501591368681,4826.221085789098,5460.407464844598,6051.900319162686,6189.073990579764,650.0792745973731,766.7334890375629,766.7334890375629,765.8405351730746,708.1098112721918,708.1099225702766,802.6648379231134,1646.1241281843913,1766.156939820607,1824.9085480514707,1882.485972762647,2123.130849338691,2360.46129537666,2415.152726073176,2312.3150124530243,2491.033096819835,2529.2913727700648,2539.114344857503,2270.6348473084568,2428.91108860984,2475.596472354149,2496.3497950717074,2198.9517361318663,2345.052946923512,2414.401335096173,2431.4695145528976,2126.0922691676415,2284.022307490115,2344.3083234147507,2365.2055797522407,47.36771869213351,47.36771869213351
tst_2022_v1_006_generated.npy,0.20054808249230902,46.48627889604208,181.14099025212315,516.5102467863996,791.1330601815786,926.3276303103415,1491.959582039131,1491.959582039131,1172.322376667139,1180.7835116419267,1192.1587742287143,1200.2076339966634,1062.8332065846812,919.5278976750174,919.5278976750174,937.7530607469375,937.7530607469375,937.7530607469375,918.1030808621035,960.9738750895099,977.5984804220378,980.4864779113816,977.6025137628774,976.3568810309293,978.5689127839753,977.8675595792586,974.6945109179214,973.2201162912968,975.6812942055105,975.2850782276743,957.9801629875602,956.1991400428112,959.0816914465003,959.0994014394865,916.8711622975769,917.2214234099716,915.6533968132267,913.6901037511673,706.8055724875667,896.5755781954441,844.6843859792847,844.685297040506,1136.6014164837509,3764.3287699570947,4069.2177688925644,5478.855840411958,5996.407631849229,6187.641358372513,6237.785998735553,5208.606255170505,5568.025084403605,5731.870049529475,5771.029686061913,5371.252527279865,5802.765111627438,5951.4306923623935,6004.999682726792,5051.227216075466,5440.328316331107,5601.992683173369,5659.91107919053,4242.0565029670815,4457.3438048438975,5063.020441459021,5617.483511415175,5744.013712378798,700.3486136260141,847.5127111482367,847.5127111482367,846.766130171145,782.7110317302769,782.7115732143587,870.1900827231831,1951.0638791868407,2105.823832263224,2184.348376995321,2283.7265707787074,2598.3454310915454,2894.905839315629,2961.7424484313233,2771.405714109509,3010.373318452171,3075.8575467447054,3092.3009558726308,2703.0846397588152,2922.4130802045024,3003.287968154565,3033.136366604864,2608.8691240187486,2810.273246781976,2915.306535939718,2940.4680630462467,2518.1872848854528,2713.7046237778577,2799.171080140287,2828.7475157710023,50.233867153776075,50.233867153776075
tst_2022_v1_007_generated.npy,0.1954135707741635,76.490237750311,308.4421619680706,869.6224212778176,1300.1664829788765,1496.6483557586464,2318.9611213706485,2318.9611213706485,1819.8275148965965,1827.8390479157702,1843.0751111453685,1851.2479124720371,1687.578057240407,1429.6046489520425,1429.6046489520425,1478.3318317609824,1478.3318317609824,1478.3318317609824,1460.050688651871,1509.1740151610134,1521.0980743089808,1522.628300196218,1518.355856084025,1516.5306451056028,1519.683108821504,1518.6069944625951,1516.815059139557,1514.702967465018,1518.1406619967881,1517.4793637305208,1504.8715517904159,1502.50008854185,1506.1942062844462,1505.9816068248954,1457.659574222726,1457.7570829218905,1456.3326225702467,1453.9058550122602,1124.5586915022475,1328.545896538998,1230.7575503748672,1230.7583375416666,2259.981140360883,6070.148605465325,6454.462286962319,8400.589824089388,9115.542944077131,9360.997727938602,9426.958753797924,8186.082946631101,8639.341602973192,8813.205338494881,8856.875200859962,8352.360769772917,8926.192710830117,9075.246146414776,9142.255164999411,8001.973388432471,8552.839252778935,8750.393414375694,8822.986863979713,6654.407149493744,6829.1081097200295,7584.541791392913,8367.108196452928,8559.102042176231,1120.4728690385668,1254.7433052232764,1254.7433052232764,1244.2057805887398,1141.269901982441,1141.2693400565715,1541.4483858475708,5233.191242016302,5672.800977015062,5926.372341342383,6300.050584274752,7241.9677805788815,8112.486176486644,8317.147887831195,7696.692236430673,8499.981463394983,8754.378949937522,8815.401600837167,7521.898595211877,8317.1660090074,8625.589173960472,8724.37653529931,7290.686371031414,8023.862684646475,8406.464524624767,8491.947535435742,7078.611770076046,7750.614858824266,8064.5723229206715,8167.103825869371,77.73333720450985,77.73333720450985
tst_2022_v1_008_generated.npy,0.19369410674043547,46.01726802360501,173.03638885474575,488.4433402073477,735.9780684256723,821.90970686511,1293.5809105404173,1293.5809105404173,1034.048891329691,1043.0456735355128,1046.1635096866028,1055.0052690648881,929.719629041924,832.1862213958789,832.1862213958789,836.6171175535537,836.6171175535537,836.6171175535537,818.5856559680767,855.8866200647204,874.442829585546,878.1389842462722,875.9223058699564,874.9698918116928,876.6285299009957,876.0747033698657,872.2130341877308,871.1112974504324,872.930418710468,872.6138002986369,853.5973940140074,852.3024479918427,854.3950767783863,854.4081844371136,817.7136576138201,817.9992828818351,816.8433562604909,815.4757343655701,638.9081251176576,810.9730074456379,756.8215967955759,756.8225236662565,1058.8614442085545,3431.8370201734733,3711.9222147411588,5021.974577862258,5493.559454811409,5678.559246447365,5728.137686292449,4751.5661033626775,5096.092400424541,5271.961639573114,5313.5046054471595,4908.968995486803,5307.3165407926945,5469.007819922361,5524.091534343622,4618.514866384528,4988.921072743074,5150.541332779876,5207.874479479464,3874.2070261790946,4084.9804627596727,4659.608675853741,5176.728475541664,5293.630005058745,631.6380766641523,729.9393675903533,729.9393675903533,727.5837341752464,675.4908510488164,675.4905395033173,792.4019796231327,1818.4505059211724,1961.1795460393037,2033.090429664779,2113.987979138681,2396.0557085814116,2666.6808060409257,2728.4437855187066,2591.6628462393073,2803.9364170710655,2852.860785976382,2865.0560002344096,2536.84755387554,2730.222117095978,2791.1621946740493,2815.8907594855473,2451.022288116029,2630.803594160234,2717.5111055276134,2738.2229933295384,2365.7017216660656,2551.0088053087798,2626.064534040027,2651.7424603812005,47.60131561529424,47.60131561529424
tst_2022_v1_009_generated.npy,0.19473579104335847,61.3716732504977,240.2264328028785,683.5345583038276,1038.3401248894234,1142.5488905108487,1778.192949535464,1778.192949535464,1408.8575840869262,1421.9042624407755,1427.1204240358304,1438.8667198257513,1278.3209854031275,1147.083634511757,1147.083634511757,1147.0289463395839,1147.0289463395839,1147.0289463395839,1125.5800917510683,1171.908670222982,1198.575680720582,1204.5412561151343,1202.133775319223,1201.156466514356,1202.1961884852929,1201.2490787256984,1196.1160092472337,1195.1472934059227,1196.2453912206208,1195.4125829606135,1169.2231528289847,1168.0161523217357,1169.7085355244499,1169.2964108935919,1124.2026872835725,1124.2657088738483,1123.427140076868,1122.0193618550945,910.7018341026965,1117.7974070785692,1050.4991165634426,1050.4987489570958,1654.328847717976,4614.04504797304,4926.89109080481,6514.117455066948,7148.293016100897,7399.570214137067,7464.501403596332,6277.366996215006,6737.045007852844,6948.965602879052,6998.0256394521,6418.682141221747,6973.194063823693,7174.581739311836,7242.363528235687,6149.254484543024,6632.000080602843,6831.469300716792,6900.899167207365,5116.719780475255,5375.342401215728,6083.261358107429,6736.578477368139,6888.099126334767,910.3105965970859,1156.029643860206,1156.029643860206,1166.215653740963,1113.9096158467548,1113.9093103810287,1393.5502705580382,4418.280533321195,4772.656017092902,4970.911594475473,5252.1922774747045,5982.7252678921495,6668.645633363206,6832.388915652875,6385.052382698031,7034.01111499592,7229.159341277673,7274.217791783578,6271.705775109877,6925.141207459813,7155.692916491791,7229.585516593351,6116.187396028736,6717.266406869747,7011.434706837896,7074.972119309084,5975.275342377187,6538.082897150894,6790.205945946312,6869.855061587453,59.984519152409156,59.984519152409156
