file
tst_2022_v1_000.npy,803.3869896844918,2816.7755132981715,5414.880729871974,10536.597362703895,14905.564001462675,16818.702320250228,23692.437298725446,23692.437298725446,19266.586792806334,19306.940381191784,19171.292447599757,19208.34516877749,18254.44757980243,16145.53441539538,16145.53441539538,16542.69026560304,16542.69026560304,16542.69026560304,16446.20074635767,16755.33841617925,16807.110429490924,16811.647298160104,16788.852405842707,16780.257867673343,16782.815828228813,16770.845343216617,16784.095546000925,16777.626259087083,16778.189025078078,16765.296049526474,16731.522646841397,16726.763130758576,16726.42333047058,16713.429266044273,16421.02666168198,16409.47419857126,16424.914307978994,16420.699322364446,12903.377013353585,14900.545187283793,14075.750568402242,14075.750568402242,14090.740672074799,21362.05683682178,22061.839965713356,28462.091797175297,32973.020568589,34893.27525019266,35427.189493791375,27865.580035462168,32956.28632556199,35019.98564378171,35745.84891659441,28026.477223232512,34584.516013146516,36547.61716136796,37504.727949912245,28241.87855200077,32829.54496338678,34796.51600750299,35278.36002406022,22658.35159004185,24367.39640150267,31756.22950998641,39182.29523027301,41329.332565499266,12968.860975966109,15364.591285801576,15364.591285801576,15403.054239529341,14448.689820214737,14448.689820214737,15250.619453116102,22455.948501819847,23269.717882058012,23994.26136727198,25787.53662848503,33565.796605629854,40956.06155680315,42224.842377760855,31483.42691774278,36965.71999938394,39022.69915250178,39507.05741095959,30919.90934890968,37519.234910652674,40390.97239085376,41367.95028665955,30489.01266697838,37230.12009644887,41073.5288380428,42176.60824309344,30592.793976159493,36263.11616894528,38793.75648349496,39616.05105219323,3598.9707967876707,3598.9707967876707,2259.6223061892388,9132.700756429134,17863.642689627708,17863.642689627708,18586.488488007395,2214.332165355826,9434.91386993007,18219.844693080337,18219.844693080337,19146.494302567666
tst_2022_v1_001.npy,975.3243802492347,3330.4805569699893,6196.854775389688,12246.577517997428,17766.952493437162,19184.902552015934,26408.64093600176,26408.64093600176,22319.746397105417,22443.632517132737,22131.03354362851,22255.842627748523,20695.162704514416,19429.94598816926,19429.94598816926,19406.448224055148,19406.448224055148,19406.448224055148,19153.168118276026,19667.082299286558,19948.572503191604,20008.22955834723,19991.374228547582,19985.68995937128,19977.893905661153,19964.633120116825,19931.573380751513,19930.292491993867,19917.986163588022,19901.886797423547,19649.361668131234,19652.671509778,19635.85713636554,19617.41139946024,19129.66117624934,19110.393112570997,19143.330686495206,19149.999123767866,15622.659727064232,20398.91141039125,19928.368172157418,19928.368172157418,21563.8535215187,27110.102338522924,28377.122443731874,39592.16366867622,45510.887752916045,50106.968702246224,51443.98724110918,37126.08598766896,43799.22376724592,49196.47633968353,50444.80098217339,37850.302062352064,44214.73836811289,49265.968357114674,50774.44531956915,38045.486965770455,44422.96912915424,47704.136112633336,48762.6183024057,29578.751856867202,33269.36317317621,41379.27034753421,46622.74216923981,48202.86327922952,15530.79574271969,19298.101396108388,19298.101396108388,19473.814479501147,18688.160350881062,18688.160350881062,21010.420780258246,25125.872735626523,26524.547679760173,27455.032965423034,30326.554906496043,37314.09886536921,42025.331205576156,42940.20395159802,35278.683382909476,40354.475800671644,44304.98085910079,45475.368542458935,33685.43052918875,40021.88240228361,45170.809022661655,46586.80875736125,33158.55547390798,38742.567066873824,43148.00605975725,44125.285460794454,34204.81161839722,39826.97928229817,42201.00717442965,42978.50750207416,4274.395986670289,4274.395986670289,2721.80745621841,10269.480638032379,19641.451728252207,19641.451728252207,20618.69154859587,2708.2677908129294,9628.390564973883,18418.51402620915,18418.51402620915,19242.707794540136
tst_2022_v1_002.npy,2007.838807891248,6513.07531543822,9609.102115294316,14991.290106510616,20167.486573813538,22138.33575870208,30266.274475759707,30266.274475759707,25268.44189961035,25440.955423912554,25270.1642359144,25445.401195937797,23485.242637176638,22434.39316813285,22434.39316813285,22197.85227390478,22197.85227390478,22197.85227390478,21956.0233563706,22452.52743622159,22824.319777005494,22914.64205226441,22894.010878319237,22886.094659011782,22891.862619635725,22882.735069116512,22803.44587143216,22797.30720684865,22801.34752999755,22792.901396376023,22430.693700111387,22426.09667262952,22429.464356560376,22423.02740745746,21941.661306767815,21937.696189812246,21942.630257479148,21940.471920982396,17615.071001963504,19894.552261414814,18865.998686271018,18865.998686271018,18720.164158535023,26079.68780861429,26939.097724325013,34641.50648313947,39519.426607635454,41667.55551673434,42206.99653883478,33651.55332343691,39498.6079652122,42382.680398568446,42992.07901275432,34060.861442726266,40267.391259421776,42967.707926545234,43746.94169695509,33670.63115528533,38090.09664127204,40227.29030241922,40864.76737675903,27624.068482825158,29322.85443873456,34663.78062027122,40251.53493268072,41415.031691340475,17454.12108581785,20260.773936491274,20260.773936491274,20354.108725022157,19387.006011145397,19387.006011145397,20581.550340515783,26805.025363091245,27568.94779784263,28152.133854439675,29752.818143584114,35138.57516125527,40421.30359314694,41563.30933600178,34591.72866731424,39984.10618862472,42527.87640143556,43235.246419412746,34255.78413297326,39999.59387090722,44546.75635906415,46083.48327740099,34119.3652335935,40105.06502013407,43503.03693902686,44310.436972497344,34473.54033489405,39068.773431485184,41573.007222209206,42364.432401464124,8971.425722405318,8971.425722405318,5776.4971501337495,15266.55160284494,24923.40128554372,24923.40128554372,24614.188755378633,6015.850802911319,13464.721794357913,22016.93998323458,22016.93998323458,23318.690843519973
tst_2022_v1_003.npy,1580.118330953494,4916.210819968247,7867.004277699453,14158.822482039719,19937.521538700465,21756.981533241335,29798.192625265743,29798.192625265743,24949.648880573277,25168.41493208824,24897.16851677823,25118.278952799585,22938.688432303672,22553.757700073176,22553.757700073176,22011.523776694914,22011.523776694914,22011.523776694914,21707.445295585727,22263.699384349722,22769.98505453442,22895.362358438637,22879.69062526978,22873.906306227385,22877.087389145316,22869.856904076394,22754.11907011093,22750.640828075015,22751.40846559772,22744.981878480732,22247.309476637583,22246.68479110857,22244.75590707178,22240.27848292378,21698.88155588841,21697.303629474816,21701.088129049058,21703.57081677099,17294.05325098049,21018.141928866622,19978.190103519682,19978.190103519682,21247.898239404032,29429.909039292077,30688.31670706738,43804.25012933982,51371.51975780076,56622.97841758052,58266.17048581136,41021.74960844068,49321.52080689247,54954.38787234664,56265.85983736297,41928.08856745892,50676.65290735229,56229.01082271815,57961.96060016973,41855.17490076624,49267.32838888134,53117.311420215956,54247.05465069707,31688.25975923017,35347.74283357812,44373.12234158078,52393.4301391886,54645.19822078136,17484.413277770553,21838.10851915941,21838.10851915941,22101.766366323103,21174.04290148519,21174.04290148519,23165.56500997438,30690.762622033108,32252.153563883472,33913.390481610164,39942.03845986459,53774.02340862773,66285.15150828175,69459.63186718464,49241.26579121222,60295.9419991599,67625.8654793073,69535.8590330729,46194.84332057861,59142.66895220714,71304.19333218952,74734.1687976877,44903.83849160217,58612.836242934725,70221.57616579274,73053.45142082956,46382.37267829638,57008.27711100933,63369.537860805714,65439.233031126714,6501.391017299744,6501.391017299744,4565.335940412334,12257.873926296134,21592.171868931604,21592.171868931604,22158.43670082312,4567.636051773576,11821.122360677995,20041.8989391742,20041.8989391742,21044.282520345994
tst_2022_v1_004.npy,1476.3190792235132,4638.07985310035,7595.127767086622,14300.06972341704,20451.6327698858,22255.908226576204,29335.442474456253,29335.442474456253,25040.840627434605,25229.35915472946,25024.654202059766,25210.55821476639,23364.52653064319,22900.065370448585,22900.065370448585,22426.865625860137,22426.865625860137,22426.865625860137,22165.134244480014,22653.964784590044,23098.685927771076,23211.087775787477,23194.991123672597,23188.60922038313,23196.089662634706,23190.362437273925,23082.152151787253,23076.567108263822,23083.600055510116,23079.636464798492,22635.37385905522,22629.584453235264,22639.165195643174,22639.43619112763,22159.312415090266,22163.619717599395,22154.2950210725,22148.989844164757,17843.248146041267,21458.76854640624,20464.756334323236,20464.756334323236,21384.857135316717,29097.326154965493,30452.986374252625,44844.01980818205,53634.01786812454,59173.69900342317,60711.52895799636,42011.89933277635,52090.833513789614,59775.25805460488,61626.06490113879,43139.388713918524,54196.495900523536,61848.51207709084,63970.9801071516,42115.608627580164,50318.422609789064,54632.27357082284,56013.31396000307,31682.555324352645,35709.035228002904,44829.17651405724,55029.41566741106,58047.08374428949,17848.09108477425,23007.086063594794,23007.086063594794,23469.143188008085,22814.499374899122,22814.499374899122,24789.04006276021,32127.18405071223,33938.01830478342,35636.6637513279,41296.14701251068,53521.5542270501,65571.15794419154,68403.16820331849,51805.94918931935,63068.17757347079,70778.87416394989,72860.99261906173,49500.25176723898,62646.02680289638,74385.09694433192,77624.03601410845,48660.60292302619,61739.90731610217,72676.63799163919,75273.12543575926,50087.247123163106,60555.80513227962,66715.89371341246,68718.49569302624,6154.233048882686,6154.233048882686,4047.1633456147424,11417.253652242025,20159.60731569837,20159.60731569837,20805.758883760795,4057.6148626727845,12439.505926286865,20702.647262964063,20702.647262964063,21222.57883322938
tst_2022_v1_005.npy,1185.3671787961398,4003.2692725290367,6951.759437771119,12380.482273168278,17161.32529819713,19558.314093069726,27424.266278411735,27424.266278411735,22685.60220566344,22794.820521672515,22599.16293062756,22707.345747625517,21168.529850919193,19333.430039517953,19333.430039517953,19487.74305963628,19487.74305963628,19487.74305963628,19278.240381958207,19763.47514641601,19988.393195414326,20034.533115719496,20009.308200000327,19999.66739591058,20003.419655301674,19990.492414422995,19962.911549257253,19955.559869887238,19957.164347509115,19943.574673647396,19736.882423921743,19731.27687944051,19732.226509157685,19719.214322647134,19254.554412764697,19244.091996024566,19257.39193963366,19252.360880753742,14927.086721461103,16456.894389393587,15301.439560007962,15301.439560007962,14844.065518946189,21556.85230755824,22137.646027941326,26985.361566686544,30489.295266368845,31554.883121252395,31757.236444293754,26762.864521418967,30441.903798461834,31610.599838600276,31876.211725761874,26893.950277672757,30602.609590077693,31803.20466190053,32252.14923513226,26804.53152461672,29697.493557513353,30886.847699974038,31205.361027349012,22497.98198487985,23267.277385151596,27135.82742954448,31334.196314521465,32308.14699196291,15001.426123623645,17282.563617089792,17282.563617089792,17281.43971540711,16175.76844343052,16175.76844343052,16120.493917588517,22373.24526110546,22885.544027491687,23296.494662353078,24148.42477935184,28975.20222152311,33245.00431205746,34067.18863958545,27765.770439846947,31583.714702414276,32915.29652351872,33375.781925314834,27754.956469744655,31910.27818461294,34636.418789516676,35933.36161813209,27748.53278943354,31979.56340335744,33685.99728452143,34084.25074141224,27942.156183885403,31215.808612303223,32720.91437570643,33152.46081245428,5099.794879271821,5099.794879271821,3430.21210027305,11923.531893150446,21718.98901682782,21718.98901682782,22651.488310394525,3475.4485969619345,10715.995990061065,18999.9328198065,18999.9328198065,19793.83042610035
tst_2022_v1_006.npy,1117.4188261726176,3697.350170639016,6500.957932841316,12433.831648971818,17790.499099848224,19803.215490534436,27071.72127706913,27071.72127706913,22548.52716375313,22700.665965601544,22540.84574510864,22688.10855985268,21023.854981646808,20039.892565191538,20039.892565191538,19819.375095551466,19819.375095551466,19819.375095551466,19605.57408754532,20048.203661535634,20383.24857640916,20466.70951477026,20447.407219841352,20439.855928867386,20447.64074344798,20440.252146847688,20363.44538382216,20356.977878013233,20364.219721461614,20358.41216617344,20026.91565349152,20020.351970773612,20029.283070364745,20026.79248291597,19595.20629983435,19597.98966293518,19589.941788178727,19582.643079509497,15461.278142953935,18242.83432443489,17170.814591786773,17170.814591786773,16836.469872514033,24337.637762159033,25198.290053699453,32272.45425808416,37024.88246752338,40256.133498187584,41232.896912830525,31251.98930904208,36639.99007885307,40547.822516500324,41463.73011147168,31496.977645860625,37429.22992559224,41583.078375444835,42852.388488773926,31706.197398123768,36055.76725726706,38355.59258698481,39059.838904474775,25812.249177877762,27880.67506882319,33606.24245258456,39641.16753113617,41528.54324082973,15560.873476385557,20236.70387815802,20236.70387815802,20482.305586475894,19584.062851925562,19584.062851925562,19490.975891608432,25885.06666912693,27177.038829120218,28425.514823353118,32672.441559542945,41813.13687791532,51380.678551241916,53524.40311671583,40265.39001943389,49354.21139389133,55029.95955539578,56601.23790739316,38194.642129842425,48835.86694894057,58278.43204226521,60979.28335963701,37405.30867272154,48438.99888703567,55333.7379895008,57166.17471006737,38455.69977692563,47060.78694208128,51719.14685087064,53185.88836499705,4849.114854924703,4849.114854924703,3249.6700809646236,10227.14629823373,18472.295767179992,18472.295767179992,19245.633778678013,3210.7846771693294,11033.185333774356,19642.37324753242,19642.37324753242,20805.18010671511
tst_2022_v1_007.npy,1201.1609791418045,4043.433926501062,7049.1276620208755,13473.647522597905,19545.827122496234,21350.878460892465,28754.529005035765,28754.529005035765,23883.541176721083,23988.722103467,24069.71246205816,24171.54288713923,22654.22355547673,21208.59474550913,21208.59474550913,21228.840288463758,21228.840288463758,21228.840288463758,21071.112486390924,21444.055950818165,21657.617150654165,21708.126752954173,21680.560718106277,21668.743989680173,21692.801620246868,21687.898847030963,21629.74296817707,21615.638413917794,21642.175850219046,21641.663012095894,21415.060880244877,21398.049592032985,21428.707438053436,21434.015864134508,21062.004887487245,21072.47148226706,21046.8983256794,21028.684565655767,17014.864904057606,20310.170076753075,19395.987500817486,19395.987500817486,19778.033191143477,26908.175684,28435.35602608051,40884.84839786583,48303.35269354783,53209.796713949676,54609.34537414263,37748.2898988883,46206.15338868985,52578.523815432614,54073.649704715914,38923.70601857706,47949.677067864315,54393.213141886794,56220.02404914399,38002.65108861961,44742.88597078004,48190.148871512654,49308.4036877423,29479.720308845404,33010.953031625846,40600.70988709434,47034.282194739964,49291.76080039992,17107.239506557617,21215.99023590335,21215.99023590335,21397.61697441126,20293.063741206348,20293.063741206348,23768.946302401066,30736.55703537473,32965.58812266101,34724.366819767594,40878.96022922965,52642.99566615973,64526.835619736536,68373.74534445112,51601.16197115419,64069.59675959403,73090.66123781857,75547.93710313481,48465.75280039573,64508.65525898733,76152.61319179957,79563.75329039674,46703.82645532065,62035.18476942318,72831.40788301895,75380.88665285805,47514.44402944352,60393.793066788094,66690.30569688762,68513.13746750045,5390.386858389563,5390.386858389563,3491.352778806732,10892.23917254931,19520.069967874362,19520.069967874362,20227.881542422143,3510.6751704963117,10256.280242717843,18547.450679800786,18547.450679800786,19439.34625966679
tst_2022_v1_008.npy,1261.2377331341347,4186.4465762165255,7315.392994851257,13993.965057507974,20082.481955164232,22306.083132482396,29916.116717619097,29916.116717619097,25057.18165978036,25213.430243785606,24946.783478646423,25098.330436075747,23512.890625783268,22465.210122279448,22465.210122279448,22229.139580756913,22229.139580756913,22229.139580756913,22034.138856353875,22454.304514804648,22798.262836736678,22884.456732403018,22868.69202649392,22863.06342026004,22862.362257772103,22853.21180291681,22782.237255484477,22779.485278771688,22775.952348316678,22766.384071708155,22436.658751438215,22435.708239722597,22432.37228675724,22424.58631200362,22019.47139258056,22015.117823080956,22021.63362250018,22021.524800657142,17312.713085563708,20736.41942141732,19671.792540285547,19671.792540285547,20151.37172363233,28493.50323889353,29706.909468445097,41959.65042291514,49675.568731069376,53662.32620704779,54678.99338641957,39531.70312357082,48661.75479658583,54517.05981155397,55835.00017750931,40359.333215012084,49947.585507508404,55539.90926304662,57167.69190175445,40176.07846949182,47192.54148302917,51068.72940735708,52292.816823325746,30630.16540060872,34004.984472218224,43117.35346974797,53022.84695337503,55635.21203571907,17408.286879647003,21936.76807641596,21936.76807641596,22136.260335603685,20892.86233272733,20892.86233272733,21770.89890669925,29707.68018857112,31035.656110667485,32372.66851405063,36940.01550879396,48156.112547941,59652.87835264841,61998.93545818002,46480.4530793689,55345.01128450781,60913.263866091555,62486.208664617894,44451.29604324881,54941.529271267005,63156.75059089346,65820.72686994249,43418.69991432814,53688.14273134929,60978.5407838822,62816.3666669067,44100.09371306657,52975.45516169647,57478.404822353914,58801.988703070005,5504.16442630725,5504.16442630725,3506.698675741993,10876.156425464767,19908.762409216888,19908.762409216888,20772.02559877266,3529.172405545193,10963.348644316373,19734.32104748966,19734.32104748966,20779.423188191486
tst_2022_v1_009.npy,1256.1689461416704,4105.454827796622,6955.734277123257,12865.864989603113,18332.797012302202,20638.338209315803,28001.072113286496,28001.072113286496,23295.004724895778,23463.309567407676,23334.52823418006,23502.01849105511,21754.24211345201,20957.08659353322,20957.08659353322,20618.61963261318,20618.61963261318,20618.61963261318,20406.568252444442,20837.95619791316,21216.911874342204,21314.54539971563,21295.427334978456,21287.70534715624,21299.370585688757,21293.934481226013,21197.39365587253,21189.867735692398,21201.575714707404,21198.693417857143,20816.654942019723,20807.96886262925,20823.109634469354,20825.09629359122,20400.306150954446,20408.436802021624,20390.9108723794,20381.200216748202,16023.068808705953,19464.600110085255,18410.262738024954,18410.262738024954,18732.266327209672,26368.975969079154,27357.511959385047,36755.15874914614,43130.96921114032,47164.744892639545,48394.58495107571,35292.304314500725,41982.64934078359,46692.14971134211,47795.89367318399,35721.70689405075,43305.481405391016,47544.86815844661,48908.525691525574,35986.66655405771,41895.05414102623,44874.24683179634,45754.35687605341,28008.582872465387,30345.11160455527,36647.75859720685,42552.12179062208,44450.70316071192,16149.695487449726,20375.460533031786,20375.460533031786,20534.976429659506,19567.520775083998,19567.520775083998,20681.289002721685,27551.363028125183,28478.695915679295,29555.863726331238,34391.959355047235,43493.39951983448,52219.36288230391,54909.44255012087,41592.84367543212,50599.1573430153,57218.61855531974,59088.20225376758,39271.377766495585,52508.6308099015,62114.13043566074,64874.370168407666,38539.10133647465,51142.8547636266,60058.22819640294,62040.8312470151,39796.429228610185,49578.20264726257,54662.608433914,56102.12699358862,5269.092087404206,5269.092087404206,3650.708371481803,10635.927643047127,19299.964265192688,19299.964265192688,19957.855738639984,3491.6702363520712,11100.154538943103,19561.505975237204,19561.505975237204,20284.233050441213
